"","Country.Code","Country.Name","Region","Year","Deaths","Population"
"2706","DNK","DENMARK","Europe",2004,0,5404523
"2707","DNK","DENMARK","Europe",2003,0,5390574
"2708","DNK","DENMARK","Europe",2002,1,5375931
"2709","DNK","DENMARK","Europe",2001,0,5358783
"2710","DNK","DENMARK","Europe",2000,0,5339616
"2711","DNK","DENMARK","Europe",1999,7,5321799
"2712","DNK","DENMARK","Europe",1998,0,5304219
"2713","DNK","DENMARK","Europe",1997,0,5284991
"2714","DNK","DENMARK","Europe",1996,0,5263074
"2715","DNK","DENMARK","Europe",1995,0,5233373
"2716","DNK","DENMARK","Europe",1994,0,5206180
"2717","DNK","DENMARK","Europe",1993,0,5188628
"2718","DNK","DENMARK","Europe",1992,0,5171370
"2719","DNK","DENMARK","Europe",1991,0,5154298
"2720","DNK","DENMARK","Europe",1990,1,5140939
"2721","DNK","DENMARK","Europe",1989,0,5132594
"2722","DNK","DENMARK","Europe",1988,0,5129516
"2723","DNK","DENMARK","Europe",1987,0,5127024
"2724","DNK","DENMARK","Europe",1986,0,5120534
"2725","DNK","DENMARK","Europe",1985,0,5113691
"2726","DNK","DENMARK","Europe",1984,0,5111619
"2727","DNK","DENMARK","Europe",1983,2,5114297
"2728","DNK","DENMARK","Europe",1982,0,5117810
"2729","DNK","DENMARK","Europe",1981,9,5121572
"2730","DNK","DENMARK","Europe",1980,0,5123027
"2731","DNK","DENMARK","Europe",1979,0,5116801
"2732","DNK","DENMARK","Europe",1978,0,5104248
"2733","DNK","DENMARK","Europe",1977,0,5088419
"2734","DNK","DENMARK","Europe",1976,0,5072596
"2735","DNK","DENMARK","Europe",1975,0,5059862
"2736","DNK","DENMARK","Europe",1974,0,5045297
"2737","DNK","DENMARK","Europe",1973,0,5021861
"2738","DNK","DENMARK","Europe",1972,0,4991596
"2739","DNK","DENMARK","Europe",1971,0,4963126
"2740","DNK","DENMARK","Europe",1970,0,4928757
"2741","DNK","DENMARK","Europe",1969,0,4891860
"2742","DNK","DENMARK","Europe",1968,0,4864883
"2743","DNK","DENMARK","Europe",1967,0,4835354
"2744","DNK","DENMARK","Europe",1966,0,4797381
"2745","DNK","DENMARK","Europe",1965,0,4759012
"2746","DNK","DENMARK","Europe",1964,0,4722072
"2747","DNK","DENMARK","Europe",1963,0,4684483
"2748","DNK","DENMARK","Europe",1962,0,4647727
"2749","DNK","DENMARK","Europe",1961,0,4611687
"2750","DNK","DENMARK","Europe",1960,0,4579603
"2751","DOM","DOMINICAN REP","Americas",2014,0,10315528
"2752","DOM","DOMINICAN REP","Americas",2013,0,10193833
"2753","DOM","DOMINICAN REP","Americas",2012,172,10070411
"2754","DOM","DOMINICAN REP","Americas",2011,12,9945621
"2755","DOM","DOMINICAN REP","Americas",2010,137,9820175
"2756","DOM","DOMINICAN REP","Americas",2009,32,9695265
"2757","DOM","DOMINICAN REP","Americas",2008,13,9573130
"2758","DOM","DOMINICAN REP","Americas",2007,175,9455658
"2759","DOM","DOMINICAN REP","Americas",2006,0,9341183
"2760","DOM","DOMINICAN REP","Americas",2005,12,9225034
"2761","DOM","DOMINICAN REP","Americas",2004,703,9104892
"2762","DOM","DOMINICAN REP","Americas",2003,21,8980620
"2763","DOM","DOMINICAN REP","Americas",2002,3,8852235
"2764","DOM","DOMINICAN REP","Americas",2001,3,8720283
"2765","DOM","DOMINICAN REP","Americas",2000,0,8584190
"2766","DOM","DOMINICAN REP","Americas",1999,16,8446208
"2767","DOM","DOMINICAN REP","Americas",1998,347,8310362
"2768","DOM","DOMINICAN REP","Americas",1997,0,8174078
"2769","DOM","DOMINICAN REP","Americas",1996,27,8032894
"2770","DOM","DOMINICAN REP","Americas",1995,13,7888115
"2771","DOM","DOMINICAN REP","Americas",1994,0,7741694
"2772","DOM","DOMINICAN REP","Americas",1993,30,7594572
"2773","DOM","DOMINICAN REP","Americas",1992,20,7447474
"2774","DOM","DOMINICAN REP","Americas",1991,10,7299853
"2775","DOM","DOMINICAN REP","Americas",1990,0,7151166
"2776","DOM","DOMINICAN REP","Americas",1989,0,7002295
"2777","DOM","DOMINICAN REP","Americas",1988,0,6855734
"2778","DOM","DOMINICAN REP","Americas",1987,3,6712515
"2779","DOM","DOMINICAN REP","Americas",1986,12,6571208
"2780","DOM","DOMINICAN REP","Americas",1985,12,6430404
"2781","DOM","DOMINICAN REP","Americas",1984,0,6289040
"2782","DOM","DOMINICAN REP","Americas",1983,0,6147248
"2783","DOM","DOMINICAN REP","Americas",1982,0,6007114
"2784","DOM","DOMINICAN REP","Americas",1981,20,5868453
"2785","DOM","DOMINICAN REP","Americas",1980,7,5729037
"2786","DOM","DOMINICAN REP","Americas",1979,1432,5589690
"2787","DOM","DOMINICAN REP","Americas",1978,0,5451882
"2788","DOM","DOMINICAN REP","Americas",1977,0,5315443
"2789","DOM","DOMINICAN REP","Americas",1976,0,5180404
"2790","DOM","DOMINICAN REP","Americas",1975,0,5046776
"2791","DOM","DOMINICAN REP","Americas",1974,0,4914197
"2792","DOM","DOMINICAN REP","Americas",1973,0,4782227
"2793","DOM","DOMINICAN REP","Americas",1972,0,4651883
"2794","DOM","DOMINICAN REP","Americas",1971,0,4524234
"2795","DOM","DOMINICAN REP","Americas",1970,0,4399290
"2796","DOM","DOMINICAN REP","Americas",1969,0,4277035
"2797","DOM","DOMINICAN REP","Americas",1968,0,4157189
"2798","DOM","DOMINICAN REP","Americas",1967,0,4038928
"2799","DOM","DOMINICAN REP","Americas",1966,74,3921847
"2800","DOM","DOMINICAN REP","Americas",1965,0,3808963
"2801","DOM","DOMINICAN REP","Americas",1964,7,3698559
"2802","DOM","DOMINICAN REP","Americas",1963,400,3588287
"2803","DOM","DOMINICAN REP","Americas",1962,0,3479936
"2804","DOM","DOMINICAN REP","Americas",1961,0,3373233
"2805","DOM","DOMINICAN REP","Americas",1960,0,3268336
"2806","DZA","ALGERIA","Africa",2014,0,39205031
"2807","DZA","ALGERIA","Africa",2013,0,38414171
"2808","DZA","ALGERIA","Africa",2012,69,37646166
"2809","DZA","ALGERIA","Africa",2011,10,36903376
"2810","DZA","ALGERIA","Africa",2010,2,36188236
"2811","DZA","ALGERIA","Africa",2009,48,35490445
"2812","DZA","ALGERIA","Africa",2008,93,34816961
"2813","DZA","ALGERIA","Africa",2007,90,34189416
"2814","DZA","ALGERIA","Africa",2006,5,33623506
"2815","DZA","ALGERIA","Africa",2005,34,33109249
"2816","DZA","ALGERIA","Africa",2004,22,32628286
"2817","DZA","ALGERIA","Africa",2003,2369,32175818
"2818","DZA","ALGERIA","Africa",2002,48,31750835
"2819","DZA","ALGERIA","Africa",2001,921,31331221
"2820","DZA","ALGERIA","Africa",2000,48,30903893
"2821","DZA","ALGERIA","Africa",1999,34,30474354
"2822","DZA","ALGERIA","Africa",1998,0,30054133
"2823","DZA","ALGERIA","Africa",1997,5,29579301
"2824","DZA","ALGERIA","Africa",1996,4,29033044
"2825","DZA","ALGERIA","Africa",1995,0,28470191
"2826","DZA","ALGERIA","Africa",1994,233,27887279
"2827","DZA","ALGERIA","Africa",1993,37,27277048
"2828","DZA","ALGERIA","Africa",1992,21,26628568
"2829","DZA","ALGERIA","Africa",1991,0,25987928
"2830","DZA","ALGERIA","Africa",1990,0,25375810
"2831","DZA","ALGERIA","Africa",1989,22,24754485
"2832","DZA","ALGERIA","Africa",1988,0,24109536
"2833","DZA","ALGERIA","Africa",1987,1,23443624
"2834","DZA","ALGERIA","Africa",1986,0,22745499
"2835","DZA","ALGERIA","Africa",1985,56,22008544
"2836","DZA","ALGERIA","Africa",1984,54,21271969
"2837","DZA","ALGERIA","Africa",1983,0,20558115
"2838","DZA","ALGERIA","Africa",1982,37,19872348
"2839","DZA","ALGERIA","Africa",1981,43,19220704
"2840","DZA","ALGERIA","Africa",1980,2635,18607174
"2841","DZA","ALGERIA","Africa",1979,0,18036655
"2842","DZA","ALGERIA","Africa",1978,0,17506974
"2843","DZA","ALGERIA","Africa",1977,0,17015994
"2844","DZA","ALGERIA","Africa",1976,0,16409170
"2845","DZA","ALGERIA","Africa",1975,0,15678596
"2846","DZA","ALGERIA","Africa",1974,11,15133502
"2847","DZA","ALGERIA","Africa",1973,21,14771147
"2848","DZA","ALGERIA","Africa",1972,0,14427072
"2849","DZA","ALGERIA","Africa",1971,0,14098936
"2850","DZA","ALGERIA","Africa",1970,0,13783719
"2851","DZA","ALGERIA","Africa",1969,76,13475960
"2852","DZA","ALGERIA","Africa",1968,0,13172614
"2853","DZA","ALGERIA","Africa",1967,20,12876118
"2854","DZA","ALGERIA","Africa",1966,57,12590069
"2855","DZA","ALGERIA","Africa",1965,2,12365976
"2856","DZA","ALGERIA","Africa",1964,0,12179813
"2857","DZA","ALGERIA","Africa",1963,0,11982118
"2858","DZA","ALGERIA","Africa",1962,0,11800771
"2859","DZA","ALGERIA","Africa",1961,0,11628883
"2860","DZA","ALGERIA","Africa",1960,57,11424922
"2861","ECU","ECUADOR","Americas",2014,0,16035124
"2862","ECU","ECUADOR","Americas",2013,24,15807128
"2863","ECU","ECUADOR","Americas",2012,45,15572194
"2864","ECU","ECUADOR","Americas",2011,7,15326227
"2865","ECU","ECUADOR","Americas",2010,18,15076695
"2866","ECU","ECUADOR","Americas",2009,3,14825954
"2867","ECU","ECUADOR","Americas",2008,41,14575202
"2868","ECU","ECUADOR","Americas",2007,0,14328773
"2869","ECU","ECUADOR","Americas",2006,21,14086131
"2870","ECU","ECUADOR","Americas",2005,0,13846163
"2871","ECU","ECUADOR","Americas",2004,0,13608701
"2872","ECU","ECUADOR","Americas",2003,0,13372306
"2873","ECU","ECUADOR","Americas",2002,91,13138472
"2874","ECU","ECUADOR","Americas",2001,58,12910740
"2875","ECU","ECUADOR","Americas",2000,86,12689206
"2876","ECU","ECUADOR","Americas",1999,0,12470795
"2877","ECU","ECUADOR","Americas",1998,16,12251184
"2878","ECU","ECUADOR","Americas",1997,245,12031127
"2879","ECU","ECUADOR","Americas",1996,27,11810950
"2880","ECU","ECUADOR","Americas",1995,3,11590514
"2881","ECU","ECUADOR","Americas",1994,0,11372197
"2882","ECU","ECUADOR","Americas",1993,450,11154274
"2883","ECU","ECUADOR","Americas",1992,222,10930128
"2884","ECU","ECUADOR","Americas",1991,343,10702380
"2885","ECU","ECUADOR","Americas",1990,4,10473673
"2886","ECU","ECUADOR","Americas",1989,35,10241852
"2887","ECU","ECUADOR","Americas",1988,0,10010808
"2888","ECU","ECUADOR","Americas",1987,5102,9779290
"2889","ECU","ECUADOR","Americas",1986,0,9545998
"2890","ECU","ECUADOR","Americas",1985,0,9311154
"2891","ECU","ECUADOR","Americas",1984,0,9074782
"2892","ECU","ECUADOR","Americas",1983,100,8840417
"2893","ECU","ECUADOR","Americas",1982,307,8611298
"2894","ECU","ECUADOR","Americas",1981,0,8386910
"2895","ECU","ECUADOR","Americas",1980,8,8165877
"2896","ECU","ECUADOR","Americas",1979,0,7948869
"2897","ECU","ECUADOR","Americas",1978,0,7736167
"2898","ECU","ECUADOR","Americas",1977,0,7526819
"2899","ECU","ECUADOR","Americas",1976,81,7320912
"2900","ECU","ECUADOR","Americas",1975,0,7118251
"2901","ECU","ECUADOR","Americas",1974,0,6918573
"2902","ECU","ECUADOR","Americas",1973,25,6722033
"2903","ECU","ECUADOR","Americas",1972,0,6529034
"2904","ECU","ECUADOR","Americas",1971,20,6340052
"2905","ECU","ECUADOR","Americas",1970,49,6155387
"2906","ECU","ECUADOR","Americas",1969,400,5975236
"2907","ECU","ECUADOR","Americas",1968,0,5799680
"2908","ECU","ECUADOR","Americas",1967,36,5629057
"2909","ECU","ECUADOR","Americas",1966,50,5463748
"2910","ECU","ECUADOR","Americas",1965,0,5303963
"2911","ECU","ECUADOR","Americas",1964,0,5149918
"2912","ECU","ECUADOR","Americas",1963,0,5001716
"2913","ECU","ECUADOR","Americas",1962,0,4859269
"2914","ECU","ECUADOR","Americas",1961,0,4722331
"2915","ECU","ECUADOR","Americas",1960,0,4590891
"2916","EGY","EGYPT","Africa",2014,0,97528654
"2917","EGY","EGYPT","Africa",2013,0,95333553
"2918","EGY","EGYPT","Africa",2012,0,93161001
"2919","EGY","EGYPT","Africa",2011,0,91093059
"2920","EGY","EGYPT","Africa",2010,58,89196072
"2921","EGY","EGYPT","Africa",2009,0,87501636
"2922","EGY","EGYPT","Africa",2008,98,85864789
"2923","EGY","EGYPT","Africa",2007,0,84276225
"2924","EGY","EGYPT","Africa",2006,15,82700403
"2925","EGY","EGYPT","Africa",2005,0,81101004
"2926","EGY","EGYPT","Africa",2004,13,79477443
"2927","EGY","EGYPT","Africa",2003,0,77853548
"2928","EGY","EGYPT","Africa",2002,18,76239137
"2929","EGY","EGYPT","Africa",2001,0,74652029
"2930","EGY","EGYPT","Africa",2000,3,73083284
"2931","EGY","EGYPT","Africa",1999,0,71520954
"2932","EGY","EGYPT","Africa",1998,0,69943294
"2933","EGY","EGYPT","Africa",1997,22,68431740
"2934","EGY","EGYPT","Africa",1996,34,67028048
"2935","EGY","EGYPT","Africa",1995,49,65652622
"2936","EGY","EGYPT","Africa",1994,600,64285589
"2937","EGY","EGYPT","Africa",1993,34,62915681
"2938","EGY","EGYPT","Africa",1992,552,61480660
"2939","EGY","EGYPT","Africa",1991,1,60028997
"2940","EGY","EGYPT","Africa",1990,0,58396618
"2941","EGY","EGYPT","Africa",1989,0,56710642
"2942","EGY","EGYPT","Africa",1988,0,55187681
"2943","EGY","EGYPT","Africa",1987,30,53674435
"2944","EGY","EGYPT","Africa",1986,0,52206295
"2945","EGY","EGYPT","Africa",1985,0,50734968
"2946","EGY","EGYPT","Africa",1984,0,49247334
"2947","EGY","EGYPT","Africa",1983,0,47786402
"2948","EGY","EGYPT","Africa",1982,0,46407611
"2949","EGY","EGYPT","Africa",1981,0,45147224
"2950","EGY","EGYPT","Africa",1980,0,43950413
"2951","EGY","EGYPT","Africa",1979,53,42818628
"2952","EGY","EGYPT","Africa",1978,0,41761431
"2953","EGY","EGYPT","Africa",1977,0,40748870
"2954","EGY","EGYPT","Africa",1976,0,39795557
"2955","EGY","EGYPT","Africa",1975,15,38875327
"2956","EGY","EGYPT","Africa",1974,0,37969667
"2957","EGY","EGYPT","Africa",1973,0,37102043
"2958","EGY","EGYPT","Africa",1972,0,36258328
"2959","EGY","EGYPT","Africa",1971,0,35433368
"2960","EGY","EGYPT","Africa",1970,0,34623990
"2961","EGY","EGYPT","Africa",1969,0,33811615
"2962","EGY","EGYPT","Africa",1968,0,32998319
"2963","EGY","EGYPT","Africa",1967,0,32196360
"2964","EGY","EGYPT","Africa",1966,0,31406541
"2965","EGY","EGYPT","Africa",1965,0,30629174
"2966","EGY","EGYPT","Africa",1964,0,29858922
"2967","EGY","EGYPT","Africa",1963,0,29091869
"2968","EGY","EGYPT","Africa",1962,0,28337013
"2969","EGY","EGYPT","Africa",1961,0,27600898
"2970","EGY","EGYPT","Africa",1960,0,26896479
"2971","ERI","ERITREA","Africa",2014,0,3095173
"2972","ERI","ERITREA","Africa",2013,0,3074360
"2973","ERI","ERITREA","Africa",2012,0,3036988
"2974","ERI","ERITREA","Africa",2011,0,2998485
"2975","ERI","ERITREA","Africa",2010,0,2945186
"2976","ERI","ERITREA","Africa",2009,0,2887885
"2977","ERI","ERITREA","Africa",2008,0,2816327
"2978","ERI","ERITREA","Africa",2007,0,2743222
"2979","ERI","ERITREA","Africa",2006,0,2703502
"2980","ERI","ERITREA","Africa",2005,0,2661215
"2981","ERI","ERITREA","Africa",2004,0,2598284
"2982","ERI","ERITREA","Africa",2003,0,2493903
"2983","ERI","ERITREA","Africa",2002,0,2392978
"2984","ERI","ERITREA","Africa",2001,0,2312079
"2985","ERI","ERITREA","Africa",2000,0,2247031
"2986","ERI","ERITREA","Africa",1999,0,2212780
"2987","ERI","ERITREA","Africa",1998,0,2180419
"2988","ERI","ERITREA","Africa",1997,0,2152135
"2989","ERI","ERITREA","Africa",1996,0,2128464
"2990","ERI","ERITREA","Africa",1995,0,2025267
"2991","ERI","ERITREA","Africa",1994,0,1913915
"2992","ERI","ERITREA","Africa",1993,3,1856006
"2993","ERI","ERITREA","Africa",1992,0,1798748
"2994","ERI","ERITREA","Africa",1991,0,1919571
"2995","ERI","ERITREA","Africa",1990,0,2032737
"2996","ERI","ERITREA","Africa",1989,0,1987017
"2997","ERI","ERITREA","Africa",1988,0,1938255
"2998","ERI","ERITREA","Africa",1987,0,1888669
"2999","ERI","ERITREA","Africa",1986,0,1845164
"3000","ERI","ERITREA","Africa",1985,0,1807816
"3001","ERI","ERITREA","Africa",1984,0,1771730
"3002","ERI","ERITREA","Africa",1983,0,1736160
"3003","ERI","ERITREA","Africa",1982,0,1695461
"3004","ERI","ERITREA","Africa",1981,0,1649939
"3005","ERI","ERITREA","Africa",1980,0,1605797
"3006","ERI","ERITREA","Africa",1979,0,1563332
"3007","ERI","ERITREA","Africa",1978,0,1522378
"3008","ERI","ERITREA","Africa",1977,0,1482565
"3009","ERI","ERITREA","Africa",1976,0,1443807
"3010","ERI","ERITREA","Africa",1975,0,1408210
"3011","ERI","ERITREA","Africa",1974,0,1375688
"3012","ERI","ERITREA","Africa",1973,0,1342669
"3013","ERI","ERITREA","Africa",1972,0,1309235
"3014","ERI","ERITREA","Africa",1971,0,1276154
"3015","ERI","ERITREA","Africa",1970,0,1243453
"3016","ERI","ERITREA","Africa",1969,0,1212005
"3017","ERI","ERITREA","Africa",1968,0,1181737
"3018","ERI","ERITREA","Africa",1967,0,1152339
"3019","ERI","ERITREA","Africa",1966,0,1124957
"3020","ERI","ERITREA","Africa",1965,0,1098335
"3021","ERI","ERITREA","Africa",1964,0,1071287
"3022","ERI","ERITREA","Africa",1963,0,1045092
"3023","ERI","ERITREA","Africa",1962,0,1019788
"3024","ERI","ERITREA","Africa",1961,0,995573
"3025","ERI","ERITREA","Africa",1960,0,972547
"3026","ESP","SPAIN","Europe",2014,3,46460733
"3027","ESP","SPAIN","Europe",2013,0,46604197
"3028","ESP","SPAIN","Europe",2012,14,46773055
"3029","ESP","SPAIN","Europe",2011,11,46742697
"3030","ESP","SPAIN","Europe",2010,5,46576897
"3031","ESP","SPAIN","Europe",2009,20,46362946
"3032","ESP","SPAIN","Europe",2008,0,45954106
"3033","ESP","SPAIN","Europe",2007,6,45226803
"3034","ESP","SPAIN","Europe",2006,25,44397319
"3035","ESP","SPAIN","Europe",2005,20,43653155
"3036","ESP","SPAIN","Europe",2004,29,42921895
"3037","ESP","SPAIN","Europe",2003,15095,42187645
"3038","ESP","SPAIN","Europe",2002,6,41431558
"3039","ESP","SPAIN","Europe",2001,12,40850412
"3040","ESP","SPAIN","Europe",2000,38,40567864
"3041","ESP","SPAIN","Europe",1999,6,40386875
"3042","ESP","SPAIN","Europe",1998,0,40223509
"3043","ESP","SPAIN","Europe",1997,26,40057389
"3044","ESP","SPAIN","Europe",1996,85,39889852
"3045","ESP","SPAIN","Europe",1995,30,39724050
"3046","ESP","SPAIN","Europe",1994,42,39549108
"3047","ESP","SPAIN","Europe",1993,0,39361262
"3048","ESP","SPAIN","Europe",1992,0,39157685
"3049","ESP","SPAIN","Europe",1991,0,38966376
"3050","ESP","SPAIN","Europe",1990,9,38867322
"3051","ESP","SPAIN","Europe",1989,45,38827764
"3052","ESP","SPAIN","Europe",1988,0,38766939
"3053","ESP","SPAIN","Europe",1987,5,38684815
"3054","ESP","SPAIN","Europe",1986,0,38584624
"3055","ESP","SPAIN","Europe",1985,40,38469512
"3056","ESP","SPAIN","Europe",1984,26,38330364
"3057","ESP","SPAIN","Europe",1983,45,38171525
"3058","ESP","SPAIN","Europe",1982,77,37986012
"3059","ESP","SPAIN","Europe",1981,0,37758631
"3060","ESP","SPAIN","Europe",1980,0,37491165
"3061","ESP","SPAIN","Europe",1979,20,37191330
"3062","ESP","SPAIN","Europe",1978,2,36864898
"3063","ESP","SPAIN","Europe",1977,0,36511638
"3064","ESP","SPAIN","Europe",1976,0,36137812
"3065","ESP","SPAIN","Europe",1975,0,35757900
"3066","ESP","SPAIN","Europe",1974,0,35373335
"3067","ESP","SPAIN","Europe",1973,519,34988947
"3068","ESP","SPAIN","Europe",1972,0,34604469
"3069","ESP","SPAIN","Europe",1971,400,34224490
"3070","ESP","SPAIN","Europe",1970,0,33814531
"3071","ESP","SPAIN","Europe",1969,0,33441054
"3072","ESP","SPAIN","Europe",1968,0,33113134
"3073","ESP","SPAIN","Europe",1967,0,32682947
"3074","ESP","SPAIN","Europe",1966,0,32283194
"3075","ESP","SPAIN","Europe",1965,0,31954292
"3076","ESP","SPAIN","Europe",1964,0,31609195
"3077","ESP","SPAIN","Europe",1963,0,31296651
"3078","ESP","SPAIN","Europe",1962,445,31023366
"3079","ESP","SPAIN","Europe",1961,0,30739250
"3080","ESP","SPAIN","Europe",1960,0,30455000
"3081","EST","ESTONIA","Europe",2014,0,1314545
"3082","EST","ESTONIA","Europe",2013,0,1317997
"3083","EST","ESTONIA","Europe",2012,1,1322696
"3084","EST","ESTONIA","Europe",2011,0,1327439
"3085","EST","ESTONIA","Europe",2010,0,1331475
"3086","EST","ESTONIA","Europe",2009,0,1334515
"3087","EST","ESTONIA","Europe",2008,0,1337090
"3088","EST","ESTONIA","Europe",2007,0,1340680
"3089","EST","ESTONIA","Europe",2006,3,1346810
"3090","EST","ESTONIA","Europe",2005,0,1354775
"3091","EST","ESTONIA","Europe",2004,0,1362550
"3092","EST","ESTONIA","Europe",2003,0,1370720
"3093","EST","ESTONIA","Europe",2002,0,1379350
"3094","EST","ESTONIA","Europe",2001,0,1388115
"3095","EST","ESTONIA","Europe",2000,0,1396985
"3096","EST","ESTONIA","Europe",1999,0,1390244
"3097","EST","ESTONIA","Europe",1998,0,1386156
"3098","EST","ESTONIA","Europe",1997,0,1399535
"3099","EST","ESTONIA","Europe",1996,0,1415594
"3100","EST","ESTONIA","Europe",1995,0,1436634
"3101","EST","ESTONIA","Europe",1994,0,1462514
"3102","EST","ESTONIA","Europe",1993,0,1494128
"3103","EST","ESTONIA","Europe",1992,0,1533091
"3104","EST","ESTONIA","Europe",1991,0,1561314
"3105","EST","ESTONIA","Europe",1990,0,1569174
"3106","EST","ESTONIA","Europe",1989,0,1568131
"3107","EST","ESTONIA","Europe",1988,0,1561900
"3108","EST","ESTONIA","Europe",1987,0,1552221
"3109","EST","ESTONIA","Europe",1986,0,1540190
"3110","EST","ESTONIA","Europe",1985,0,1528781
"3111","EST","ESTONIA","Europe",1984,0,1518617
"3112","EST","ESTONIA","Europe",1983,0,1508745
"3113","EST","ESTONIA","Europe",1982,0,1498414
"3114","EST","ESTONIA","Europe",1981,0,1487666
"3115","EST","ESTONIA","Europe",1980,0,1477219
"3116","EST","ESTONIA","Europe",1979,0,1468333
"3117","EST","ESTONIA","Europe",1978,0,1460188
"3118","EST","ESTONIA","Europe",1977,0,1450211
"3119","EST","ESTONIA","Europe",1976,0,1439576
"3120","EST","ESTONIA","Europe",1975,0,1429352
"3121","EST","ESTONIA","Europe",1974,0,1418169
"3122","EST","ESTONIA","Europe",1973,0,1405951
"3123","EST","ESTONIA","Europe",1972,0,1392518
"3124","EST","ESTONIA","Europe",1971,0,1376955
"3125","EST","ESTONIA","Europe",1970,0,1360076
"3126","EST","ESTONIA","Europe",1969,0,1345249
"3127","EST","ESTONIA","Europe",1968,0,1331214
"3128","EST","ESTONIA","Europe",1967,0,1318946
"3129","EST","ESTONIA","Europe",1966,0,1308597
"3130","EST","ESTONIA","Europe",1965,0,1294566
"3131","EST","ESTONIA","Europe",1964,0,1277086
"3132","EST","ESTONIA","Europe",1963,0,1258857
"3133","EST","ESTONIA","Europe",1962,0,1241623
"3134","EST","ESTONIA","Europe",1961,0,1225077
"3135","EST","ESTONIA","Europe",1960,0,1211537
"3136","ETH","ETHIOPIA","Africa",2014,0,101115610
"3137","ETH","ETHIOPIA","Africa",2013,110,98438751
"3138","ETH","ETHIOPIA","Africa",2012,0,95798767
"3139","ETH","ETHIOPIA","Africa",2011,0,93149970
"3140","ETH","ETHIOPIA","Africa",2010,35,90538514
"3141","ETH","ETHIOPIA","Africa",2009,135,88007636
"3142","ETH","ETHIOPIA","Africa",2008,65,85543668
"3143","ETH","ETHIOPIA","Africa",2007,22,83103217
"3144","ETH","ETHIOPIA","Africa",2006,1302,80703490
"3145","ETH","ETHIOPIA","Africa",2005,285,78367470
"3146","ETH","ETHIOPIA","Africa",2004,0,76077206
"3147","ETH","ETHIOPIA","Africa",2003,119,73832663
"3148","ETH","ETHIOPIA","Africa",2002,34,71635517
"3149","ETH","ETHIOPIA","Africa",2001,434,69487762
"3150","ETH","ETHIOPIA","Africa",2000,495,67411494
"3151","ETH","ETHIOPIA","Africa",1999,57,65374561
"3152","ETH","ETHIOPIA","Africa",1998,0,63363524
"3153","ETH","ETHIOPIA","Africa",1997,326,61404539
"3154","ETH","ETHIOPIA","Africa",1996,40,59467635
"3155","ETH","ETHIOPIA","Africa",1995,27,57537335
"3156","ETH","ETHIOPIA","Africa",1994,26,55611508
"3157","ETH","ETHIOPIA","Africa",1993,2,53708891
"3158","ETH","ETHIOPIA","Africa",1992,0,51853747
"3159","ETH","ETHIOPIA","Africa",1991,13,49717198
"3160","ETH","ETHIOPIA","Africa",1990,0,47609755
"3161","ETH","ETHIOPIA","Africa",1989,0,45879690
"3162","ETH","ETHIOPIA","Africa",1988,7445,44150825
"3163","ETH","ETHIOPIA","Africa",1987,367,42460039
"3164","ETH","ETHIOPIA","Africa",1986,0,41037656
"3165","ETH","ETHIOPIA","Africa",1985,1110,39842136
"3166","ETH","ETHIOPIA","Africa",1984,0,38735722
"3167","ETH","ETHIOPIA","Africa",1983,3e+05,37740817
"3168","ETH","ETHIOPIA","Africa",1982,0,36701290
"3169","ETH","ETHIOPIA","Africa",1981,990,35304012
"3170","ETH","ETHIOPIA","Africa",1980,157,34428514
"3171","ETH","ETHIOPIA","Africa",1979,0,34238652
"3172","ETH","ETHIOPIA","Africa",1978,9,33734592
"3173","ETH","ETHIOPIA","Africa",1977,71,33167272
"3174","ETH","ETHIOPIA","Africa",1976,0,32534418
"3175","ETH","ETHIOPIA","Africa",1975,0,31723252
"3176","ETH","ETHIOPIA","Africa",1974,0,30957273
"3177","ETH","ETHIOPIA","Africa",1973,1e+05,30166785
"3178","ETH","ETHIOPIA","Africa",1972,0,29374608
"3179","ETH","ETHIOPIA","Africa",1971,0,28600106
"3180","ETH","ETHIOPIA","Africa",1970,500,27829128
"3181","ETH","ETHIOPIA","Africa",1969,24,27072571
"3182","ETH","ETHIOPIA","Africa",1968,1,26337930
"3183","ETH","ETHIOPIA","Africa",1967,0,25620276
"3184","ETH","ETHIOPIA","Africa",1966,0,24952689
"3185","ETH","ETHIOPIA","Africa",1965,2000,24310612
"3186","ETH","ETHIOPIA","Africa",1964,0,23666548
"3187","ETH","ETHIOPIA","Africa",1963,0,23051637
"3188","ETH","ETHIOPIA","Africa",1962,0,22465126
"3189","ETH","ETHIOPIA","Africa",1961,0,21906102
"3190","ETH","ETHIOPIA","Africa",1960,0,21376693
"3191","FIN","FINLAND","Europe",2014,0,5461512
"3192","FIN","FINLAND","Europe",2013,0,5438972
"3193","FIN","FINLAND","Europe",2012,0,5413971
"3194","FIN","FINLAND","Europe",2011,0,5388272
"3195","FIN","FINLAND","Europe",2010,0,5363352
"3196","FIN","FINLAND","Europe",2009,0,5338871
"3197","FIN","FINLAND","Europe",2008,0,5313399
"3198","FIN","FINLAND","Europe",2007,0,5288720
"3199","FIN","FINLAND","Europe",2006,0,5266268
"3200","FIN","FINLAND","Europe",2005,0,5246096
"3201","FIN","FINLAND","Europe",2004,0,5228172
"3202","FIN","FINLAND","Europe",2003,0,5213014
"3203","FIN","FINLAND","Europe",2002,0,5200598
